rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,meta_cox_z,meta_cox_p,direction
16523,ENSG00000157184.7,91,50,-0.24822503467345872,0.8039602975082799,-0.24822503467345872,0.8039602975082799,higher_expr_lower_risk
16524,ENSG00000102981.10,91,50,0.2482194721394581,0.8039646011228349,0.2482194721394581,0.8039646011228347,higher_expr_higher_risk
16525,ENSG00000141198.16,91,50,-0.24818036133541868,0.803994860490001,-0.24818036133541868,0.8039948604900009,higher_expr_lower_risk
16526,ENSG00000198604.11,91,50,0.24803163398530065,0.8041099310054391,0.24803163398530065,0.8041099310054391,higher_expr_higher_risk
16527,ENSG00000090621.15,91,50,-0.24802684287467316,0.8041136379636242,-0.24802684287467316,0.8041136379636243,higher_expr_lower_risk
16528,ENSG00000198715.13,91,50,-0.24775970174923626,0.8043203362519691,-0.24775970174923626,0.8043203362519691,higher_expr_lower_risk
16529,ENSG00000167371.21,91,50,-0.24754313468665598,0.804487913309494,-0.24754313468665598,0.804487913309494,higher_expr_lower_risk
16530,ENSG00000233927.5,91,50,0.24747212112262795,0.8045428647302346,0.24747212112262795,0.8045428647302346,higher_expr_higher_risk
16531,ENSG00000100664.11,91,50,-0.2474674393339711,0.804546487606395,-0.2474674393339711,0.804546487606395,higher_expr_lower_risk
16532,ENSG00000139899.11,91,50,-0.2474152969433044,0.8045868368758878,-0.2474152969433044,0.8045868368758878,higher_expr_lower_risk
16533,ENSG00000213782.7,91,50,-0.24729326175591093,0.8046812732201111,-0.24729326175591093,0.8046812732201112,higher_expr_lower_risk
16534,ENSG00000112237.13,91,50,0.24721434987149335,0.8047423403206051,0.24721434987149335,0.8047423403206052,higher_expr_higher_risk
16535,ENSG00000239810.3,91,50,-0.2469647849914498,0.8049354775442097,-0.2469647849914498,0.8049354775442096,higher_expr_lower_risk
16536,ENSG00000131470.15,91,50,0.24685104503686275,0.8050235043720826,0.24685104503686275,0.8050235043720825,higher_expr_higher_risk
16537,ENSG00000164898.13,91,50,-0.24681480200811148,0.8050515544792832,-0.24681480200811148,0.8050515544792832,higher_expr_lower_risk
16538,ENSG00000184110.15,91,50,0.24671781263702253,0.8051266201423357,0.24671781263702253,0.8051266201423357,higher_expr_higher_risk
16539,ENSG00000078295.17,91,50,0.2466513709621485,0.8051780442198295,0.2466513709621485,0.8051780442198296,higher_expr_higher_risk
16540,ENSG00000104522.16,91,50,0.24647204514150592,0.8053168418100569,0.24647204514150592,0.8053168418100569,higher_expr_higher_risk
16541,ENSG00000160883.11,91,50,0.24644250213103747,0.8053397085908489,0.24644250213103747,0.805339708590849,higher_expr_higher_risk
16542,ENSG00000189292.16,91,50,0.24638326620080617,0.8053855586862693,0.24638326620080617,0.8053855586862694,higher_expr_higher_risk
16543,ENSG00000188636.4,91,50,-0.2462488680916006,0.8054895886742722,-0.2462488680916006,0.8054895886742723,higher_expr_lower_risk
16544,ENSG00000165029.17,91,50,-0.2461925228370945,0.8055332033788352,-0.2461925228370945,0.8055332033788352,higher_expr_lower_risk
16545,ENSG00000121064.13,91,50,-0.24602357306410177,0.8056639845569061,-0.24602357306410177,0.8056639845569061,higher_expr_lower_risk
16546,ENSG00000048991.16,91,50,0.24602168206641958,0.8056654483771807,0.24602168206641958,0.8056654483771807,higher_expr_higher_risk
16547,ENSG00000144214.10,91,50,-0.2458159776055392,0.8058246881534322,-0.2458159776055392,0.8058246881534323,higher_expr_lower_risk
16548,ENSG00000163875.16,91,50,-0.24573825747842284,0.8058848548936429,-0.24573825747842284,0.8058848548936429,higher_expr_lower_risk
16549,ENSG00000185507.21,91,50,0.2456776912971703,0.8059317427687268,0.2456776912971703,0.8059317427687268,higher_expr_higher_risk
16550,ENSG00000170191.5,91,50,0.245655983149543,0.8059485485038856,0.245655983149543,0.8059485485038856,higher_expr_higher_risk
16551,ENSG00000205581.11,91,50,-0.24550586604387595,0.8060647666906953,-0.24550586604387595,0.8060647666906953,higher_expr_lower_risk
16552,ENSG00000171469.11,91,50,-0.245341640276849,0.8061919124763117,-0.245341640276849,0.8061919124763117,higher_expr_lower_risk
16553,ENSG00000168936.11,91,50,0.24517971722314266,0.8063172804862296,0.24517971722314266,0.8063172804862297,higher_expr_higher_risk
16554,ENSG00000170802.16,91,50,-0.24507978543571443,0.8063946545922429,-0.24507978543571443,0.8063946545922428,higher_expr_lower_risk
16555,ENSG00000176900.2,91,50,0.24496288151655812,0.8064851721023216,0.24496288151655812,0.8064851721023216,higher_expr_higher_risk
16556,ENSG00000184276.3,91,50,0.24480140545304227,0.8066102056312032,0.24480140545304227,0.8066102056312033,higher_expr_higher_risk
16557,ENSG00000160181.9,91,50,0.24462775596762498,0.8067446707531485,0.24462775596762498,0.8067446707531486,higher_expr_higher_risk
16558,ENSG00000162571.14,91,50,-0.24461357400809183,0.806755652776706,-0.24461357400809183,0.8067556527767061,higher_expr_lower_risk
16559,ENSG00000205978.6,91,50,0.2445848539907659,0.8067778926908075,0.2445848539907659,0.8067778926908076,higher_expr_higher_risk
16560,ENSG00000120289.12,91,50,0.24454064563901978,0.8068121266086623,0.24454064563901978,0.8068121266086622,higher_expr_higher_risk
16561,ENSG00000177675.9,91,50,-0.24450649707500732,0.8068385707145728,-0.24450649707500732,0.8068385707145728,higher_expr_lower_risk
16562,ENSG00000141741.12,91,50,0.24443885327579912,0.8068909536507722,0.24443885327579912,0.8068909536507722,higher_expr_higher_risk
16563,ENSG00000139624.14,91,50,-0.2443962838631078,0.8069239195825163,-0.2443962838631078,0.8069239195825163,higher_expr_lower_risk
16564,ENSG00000188820.13,91,50,0.24428427479280934,0.8070106615146913,0.24428427479280934,0.8070106615146913,higher_expr_higher_risk
16565,ENSG00000119431.9,91,50,-0.24422923054921364,0.8070532896827795,-0.24422923054921364,0.8070532896827793,higher_expr_lower_risk
16566,ENSG00000196368.5,91,50,0.24421044760190136,0.8070678359786633,0.24421044760190136,0.8070678359786634,higher_expr_higher_risk
16567,ENSG00000158290.18,91,50,0.24410168029119958,0.8071520712212135,0.24410168029119958,0.8071520712212135,higher_expr_higher_risk
16568,ENSG00000136997.21,91,50,-0.24400556495867903,0.8072265099543054,-0.24400556495867903,0.8072265099543054,higher_expr_lower_risk
16569,ENSG00000135372.9,91,50,-0.24372092034164114,0.807446969772535,-0.24372092034164114,0.8074469697725352,higher_expr_lower_risk
16570,ENSG00000130950.14,91,50,-0.24355313482806024,0.8075769283291673,-0.24355313482806024,0.8075769283291673,higher_expr_lower_risk
16571,ENSG00000049246.14,91,50,0.2433620035591245,0.8077249758510198,0.2433620035591245,0.8077249758510199,higher_expr_higher_risk
16572,ENSG00000170315.14,91,50,-0.24329928721400146,0.8077735565274314,-0.24329928721400146,0.8077735565274315,higher_expr_lower_risk
16573,ENSG00000254206.5,91,50,-0.24327559478659916,0.8077919090995763,-0.24327559478659916,0.8077919090995762,higher_expr_lower_risk
16574,ENSG00000189350.13,91,50,0.24316734813427848,0.8078757602112248,0.24316734813427848,0.8078757602112248,higher_expr_higher_risk
16575,ENSG00000144306.15,91,50,-0.24297938744588515,0.8080213654552222,-0.24297938744588515,0.8080213654552222,higher_expr_lower_risk
16576,ENSG00000165091.18,91,50,0.24289259471265467,0.8080886023817692,0.24289259471265467,0.8080886023817693,higher_expr_higher_risk
16577,ENSG00000143217.9,91,50,0.24257694505162644,0.8083331430164507,0.24257694505162644,0.8083331430164507,higher_expr_higher_risk
16578,ENSG00000141642.9,91,50,-0.24253892905155985,0.8083625960996229,-0.24253892905155985,0.808362596099623,higher_expr_lower_risk
16579,ENSG00000224960.5,91,50,-0.24252039305528247,0.8083769570524661,-0.24252039305528247,0.808376957052466,higher_expr_lower_risk
16580,ENSG00000113597.18,91,50,0.2421641733850577,0.8086529544242107,0.2421641733850577,0.8086529544242108,higher_expr_higher_risk
16581,ENSG00000109107.14,91,50,0.24192301943397376,0.8088398129202087,0.24192301943397376,0.8088398129202088,higher_expr_higher_risk
16582,ENSG00000130414.13,91,50,-0.24191860019975803,0.8088432372721341,-0.24191860019975803,0.8088432372721341,higher_expr_lower_risk
16583,ENSG00000122678.17,91,50,0.24178082585450575,0.808949996935594,0.24178082585450575,0.808949996935594,higher_expr_higher_risk
16584,ENSG00000152969.20,91,50,0.24154973141844213,0.809129077186225,0.24154973141844213,0.809129077186225,higher_expr_higher_risk
16585,ENSG00000160049.12,91,50,0.24147784549817697,0.8091847852336133,0.24147784549817697,0.8091847852336133,higher_expr_higher_risk
16586,ENSG00000149735.7,91,50,0.24138938118581652,0.8092533420455414,0.24138938118581652,0.8092533420455414,higher_expr_higher_risk
16587,ENSG00000122386.11,91,50,-0.2413564842661769,0.8092788364049085,-0.2413564842661769,0.8092788364049084,higher_expr_lower_risk
16588,ENSG00000167941.3,91,50,0.24118772058157786,0.8094096275780238,0.24118772058157786,0.8094096275780238,higher_expr_higher_risk
16589,ENSG00000148143.13,91,50,0.24104533268315806,0.809519981764397,0.24104533268315806,0.809519981764397,higher_expr_higher_risk
16590,ENSG00000120094.9,91,50,0.24095966933262342,0.8095863748308463,0.24095966933262342,0.8095863748308463,higher_expr_higher_risk
16591,ENSG00000002330.14,91,50,-0.24080899331855907,0.809703159049315,-0.24080899331855907,0.809703159049315,higher_expr_lower_risk
16592,ENSG00000115539.14,91,50,0.24075511511399525,0.8097449193722449,0.24075511511399525,0.809744919372245,higher_expr_higher_risk
16593,ENSG00000138395.17,91,50,0.24057912255222186,0.8098813327811851,0.24057912255222186,0.8098813327811851,higher_expr_higher_risk
16594,ENSG00000160688.19,91,50,0.24040876758639268,0.8100133819404374,0.24040876758639268,0.8100133819404374,higher_expr_higher_risk
16595,ENSG00000023287.13,91,50,0.24039196414909753,0.8100264072707313,0.24039196414909753,0.8100264072707313,higher_expr_higher_risk
16596,ENSG00000134317.18,91,50,-0.24038388387689957,0.810032670782606,-0.24038388387689957,0.8100326707826061,higher_expr_lower_risk
16597,ENSG00000162642.14,91,50,0.24031673242540563,0.8100847244395195,0.24031673242540563,0.8100847244395195,higher_expr_higher_risk
16598,ENSG00000183629.13,91,50,-0.24025458644826456,0.8101328987612915,-0.24025458644826456,0.8101328987612916,higher_expr_lower_risk
16599,ENSG00000145391.13,91,50,-0.2401765288389952,0.8101934084819697,-0.2401765288389952,0.8101934084819699,higher_expr_lower_risk
16600,ENSG00000183780.13,91,50,0.24017435200412918,0.8101950959656146,0.24017435200412918,0.8101950959656146,higher_expr_higher_risk
16601,ENSG00000204174.8,91,50,0.24012422876283912,0.810233951775217,0.24012422876283912,0.8102339517752171,higher_expr_higher_risk
16602,ENSG00000171346.16,91,50,-0.24006714399361162,0.8102782047687852,-0.24006714399361162,0.8102782047687853,higher_expr_lower_risk
16603,ENSG00000174292.12,91,50,-0.23997693052276758,0.8103481408792714,-0.23997693052276758,0.8103481408792714,higher_expr_lower_risk
16604,ENSG00000249141.1,91,50,0.23987157280161986,0.8104298191703638,0.23987157280161986,0.8104298191703639,higher_expr_higher_risk
16605,ENSG00000149084.13,91,50,0.2397991181059775,0.8104859906770312,0.2397991181059775,0.8104859906770312,higher_expr_higher_risk
16606,ENSG00000156787.17,91,50,0.23968224937849353,0.8105765968338393,0.23968224937849353,0.8105765968338394,higher_expr_higher_risk
16607,ENSG00000213339.9,91,50,-0.23963438375280843,0.8106137068983377,-0.23963438375280843,0.8106137068983377,higher_expr_lower_risk
16608,ENSG00000158864.13,91,50,-0.239402213465248,0.8107937138081646,-0.239402213465248,0.8107937138081646,higher_expr_lower_risk
16609,ENSG00000042980.13,91,50,-0.2392654937190495,0.8108997204215218,-0.2392654937190495,0.8108997204215219,higher_expr_lower_risk
16610,ENSG00000198169.9,91,50,-0.23914990838119995,0.8109893430284563,-0.23914990838119995,0.8109893430284563,higher_expr_lower_risk
16611,ENSG00000131042.15,91,50,-0.23912047284741128,0.8110121671606194,-0.23912047284741128,0.8110121671606195,higher_expr_lower_risk
16612,ENSG00000242366.3,91,50,-0.23907949654946897,0.8110439401979208,-0.23907949654946897,0.8110439401979207,higher_expr_lower_risk
16613,ENSG00000183137.15,91,50,-0.23907074579981363,0.8110507255729305,-0.23907074579981363,0.8110507255729305,higher_expr_lower_risk
16614,ENSG00000120137.7,91,50,-0.23899025389149814,0.8111131400665984,-0.23899025389149814,0.8111131400665984,higher_expr_lower_risk
16615,ENSG00000162520.15,91,50,-0.2389517747653708,0.8111429777157426,-0.2389517747653708,0.8111429777157426,higher_expr_lower_risk
16616,ENSG00000106484.16,91,50,0.23873089476514472,0.8113142587396929,0.23873089476514472,0.8113142587396929,higher_expr_higher_risk
16617,ENSG00000033030.15,91,50,-0.23860782139434736,0.8114096996965606,-0.23860782139434736,0.8114096996965606,higher_expr_lower_risk
16618,ENSG00000139116.19,91,50,0.238453242477901,0.8115295765495872,0.238453242477901,0.8115295765495872,higher_expr_higher_risk
16619,ENSG00000159387.8,91,50,-0.23841119956290788,0.811562181840314,-0.23841119956290788,0.8115621818403143,higher_expr_lower_risk
16620,ENSG00000105248.16,91,50,0.23840577865698495,0.811566385906891,0.23840577865698495,0.8115663859068911,higher_expr_higher_risk
16621,ENSG00000196505.11,91,50,0.23829525343883132,0.8116521025386348,0.23829525343883132,0.8116521025386348,higher_expr_higher_risk
16622,ENSG00000215021.10,91,50,0.23820286605728708,0.8117237543006346,0.23820286605728708,0.8117237543006345,higher_expr_higher_risk
16623,ENSG00000166704.11,91,50,-0.23818848063412668,0.8117349111708536,-0.23818848063412668,0.8117349111708535,higher_expr_lower_risk
16624,ENSG00000183208.12,91,50,-0.23815798388844883,0.8117585635895901,-0.23815798388844883,0.8117585635895901,higher_expr_lower_risk
16625,ENSG00000129990.15,91,50,-0.23814712883472294,0.8117669825056,-0.23814712883472294,0.8117669825055999,higher_expr_lower_risk
16626,ENSG00000107443.16,91,50,-0.23814286538990587,0.8117702891357973,-0.23814286538990587,0.8117702891357972,higher_expr_lower_risk
16627,ENSG00000102934.10,91,50,0.2380200380336991,0.8118655526627575,0.2380200380336991,0.8118655526627575,higher_expr_higher_risk
16628,ENSG00000121542.12,91,50,0.237939415803781,0.8119280838788046,0.237939415803781,0.8119280838788046,higher_expr_higher_risk
16629,ENSG00000147224.13,91,50,0.23781584301945585,0.8120239302004597,0.23781584301945585,0.8120239302004597,higher_expr_higher_risk
16630,ENSG00000089737.17,91,50,-0.23771616671702125,0.8121012438307977,-0.23771616671702125,0.8121012438307977,higher_expr_lower_risk
16631,ENSG00000115875.19,91,50,-0.23767878787612962,0.812130237090958,-0.23767878787612962,0.812130237090958,higher_expr_lower_risk
16632,ENSG00000183206.17,91,50,-0.2376019330849824,0.8121898510637159,-0.2376019330849824,0.8121898510637159,higher_expr_lower_risk
16633,ENSG00000196636.8,91,50,0.23758715499736974,0.8122013141109834,0.23758715499736974,0.8122013141109834,higher_expr_higher_risk
16634,ENSG00000149636.16,91,50,0.23750701701178906,0.8122634761374726,0.23750701701178906,0.8122634761374726,higher_expr_higher_risk
16635,ENSG00000104695.13,91,50,0.23742559608078215,0.8123266345403006,0.23742559608078215,0.8123266345403006,higher_expr_higher_risk
16636,ENSG00000121057.13,91,50,-0.23730456898723665,0.8124205177903627,-0.23730456898723665,0.8124205177903627,higher_expr_lower_risk
16637,ENSG00000177963.14,91,50,-0.23730112903583786,0.8124231862720903,-0.23730112903583786,0.8124231862720902,higher_expr_lower_risk
16638,ENSG00000184140.6,91,50,0.23716505637830462,0.8125287439872159,0.23716505637830462,0.812528743987216,higher_expr_higher_risk
16639,ENSG00000179455.10,91,50,0.23714912113005557,0.8125411059029116,0.23714912113005557,0.8125411059029116,higher_expr_higher_risk
16640,ENSG00000101161.8,91,50,-0.2371284504092134,0.8125571414747179,-0.2371284504092134,0.8125571414747179,higher_expr_lower_risk
16641,ENSG00000134278.15,91,50,0.23701995842772386,0.8126413067833302,0.23701995842772386,0.8126413067833304,higher_expr_higher_risk
16642,ENSG00000166558.11,91,50,-0.23693546953196556,0.8127068526100905,-0.23693546953196556,0.8127068526100905,higher_expr_lower_risk
16643,ENSG00000104756.16,91,50,0.23682383469027052,0.81279346006228,0.23682383469027052,0.8127934600622801,higher_expr_higher_risk
16644,ENSG00000149476.16,91,50,-0.2368176981535376,0.812798220916655,-0.2368176981535376,0.812798220916655,higher_expr_lower_risk
16645,ENSG00000122557.11,91,50,0.23674828258249042,0.8128520754596499,0.23674828258249042,0.8128520754596498,higher_expr_higher_risk
16646,ENSG00000023228.14,91,50,0.23672205530117668,0.8128724235489939,0.23672205530117668,0.812872423548994,higher_expr_higher_risk
16647,ENSG00000251287.8,91,50,0.23649795231726806,0.8130462960354716,0.23649795231726806,0.8130462960354716,higher_expr_higher_risk
16648,ENSG00000180644.8,91,50,-0.23637306947860418,0.8131431916033205,-0.23637306947860418,0.8131431916033205,higher_expr_lower_risk
16649,ENSG00000130005.13,91,50,-0.2362912909124189,0.8132066444704009,-0.2362912909124189,0.8132066444704009,higher_expr_lower_risk
16650,ENSG00000137478.15,91,50,-0.23619480049420816,0.8132815139981738,-0.23619480049420816,0.8132815139981739,higher_expr_lower_risk
16651,ENSG00000060566.14,91,50,-0.23617440815515542,0.8132973371845641,-0.23617440815515542,0.8132973371845641,higher_expr_lower_risk
16652,ENSG00000186174.12,91,50,0.23612826430252537,0.8133331422246648,0.23612826430252537,0.8133331422246647,higher_expr_higher_risk
16653,ENSG00000257108.2,91,50,-0.23606150128498102,0.8133849472701646,-0.23606150128498102,0.8133849472701646,higher_expr_lower_risk
16654,ENSG00000163788.14,91,50,0.23602605196649598,0.8134124546504637,0.23602605196649598,0.8134124546504637,higher_expr_higher_risk
16655,ENSG00000102119.11,91,50,0.23597747505663624,0.8134501489374186,0.23597747505663624,0.8134501489374186,higher_expr_higher_risk
16656,ENSG00000204815.10,91,50,-0.235894859574035,0.813514257171547,-0.235894859574035,0.813514257171547,higher_expr_lower_risk
16657,ENSG00000160838.14,91,50,0.2358236669206103,0.8135695024833185,0.2358236669206103,0.8135695024833185,higher_expr_higher_risk
16658,ENSG00000123143.13,91,50,-0.23581687243314833,0.8135747750362032,-0.23581687243314833,0.8135747750362032,higher_expr_lower_risk
16659,ENSG00000162873.15,91,50,-0.23578212825359152,0.8136017368081345,-0.23578212825359152,0.8136017368081346,higher_expr_lower_risk
16660,ENSG00000204406.14,91,50,-0.23577970492608366,0.8136036173386497,-0.23577970492608366,0.8136036173386498,higher_expr_lower_risk
16661,ENSG00000115641.19,91,50,-0.23560330563503093,0.8137405081386758,-0.23560330563503093,0.8137405081386759,higher_expr_lower_risk
16662,ENSG00000196605.7,91,50,-0.23556649647634548,0.8137690737963599,-0.23556649647634548,0.8137690737963599,higher_expr_lower_risk
16663,ENSG00000163464.8,91,50,-0.23544827791955536,0.8138608186936097,-0.23544827791955536,0.8138608186936098,higher_expr_lower_risk
16664,ENSG00000135052.16,91,50,-0.23544561540161416,0.8138628850012887,-0.23544561540161416,0.8138628850012886,higher_expr_lower_risk
16665,ENSG00000148229.13,91,50,-0.23537736322846514,0.81391585409665,-0.23537736322846514,0.81391585409665,higher_expr_lower_risk
16666,ENSG00000017797.13,91,50,0.23531261777831383,0.8139661024835579,0.23531261777831383,0.8139661024835579,higher_expr_higher_risk
16667,ENSG00000179833.4,91,50,0.2352870589263083,0.8139859386995043,0.2352870589263083,0.8139859386995043,higher_expr_higher_risk
16668,ENSG00000197056.11,91,50,0.23520677924620634,0.8140482445063828,0.23520677924620634,0.8140482445063828,higher_expr_higher_risk
16669,ENSG00000105928.16,91,50,-0.2350980088868514,0.8141326640713865,-0.2350980088868514,0.8141326640713866,higher_expr_lower_risk
16670,ENSG00000164073.11,91,50,-0.2349810558055332,0.8142234368727184,-0.2349810558055332,0.8142234368727183,higher_expr_lower_risk
16671,ENSG00000171303.7,91,50,-0.2349286368163573,0.8142641225317282,-0.2349286368163573,0.8142641225317282,higher_expr_lower_risk
16672,ENSG00000113327.17,91,50,-0.23489971536735407,0.8142865704933147,-0.23489971536735407,0.8142865704933148,higher_expr_lower_risk
16673,ENSG00000049192.15,91,50,0.2348613777800146,0.8143163272142222,0.2348613777800146,0.8143163272142222,higher_expr_higher_risk
16674,ENSG00000171798.18,91,50,0.234755819598803,0.8143982603411679,0.234755819598803,0.814398260341168,higher_expr_higher_risk
16675,ENSG00000130433.7,91,50,0.23469363863775636,0.8144465254858698,0.23469363863775636,0.8144465254858697,higher_expr_higher_risk
16676,ENSG00000189375.12,91,50,-0.23456089532698485,0.8145495638038878,-0.23456089532698485,0.8145495638038878,higher_expr_lower_risk
16677,ENSG00000008130.15,91,50,-0.2343342406202665,0.814725505656559,-0.2343342406202665,0.814725505656559,higher_expr_lower_risk
16678,ENSG00000162695.12,91,50,0.23432301998885008,0.8147342159707995,0.23432301998885008,0.8147342159707995,higher_expr_higher_risk
16679,ENSG00000174749.6,91,50,-0.2342439453668966,0.8147956004032775,-0.2342439453668966,0.8147956004032775,higher_expr_lower_risk
16680,ENSG00000134548.11,91,50,-0.2342396565022889,0.8147989298164846,-0.2342396565022889,0.8147989298164846,higher_expr_lower_risk
16681,ENSG00000166479.10,91,50,-0.23414475100092363,0.8148726050963243,-0.23414475100092363,0.8148726050963244,higher_expr_lower_risk
16682,ENSG00000104219.13,91,50,-0.23413491390607843,0.8148802417411285,-0.23413491390607843,0.8148802417411285,higher_expr_lower_risk
16683,ENSG00000180245.7,91,50,0.2340875478574363,0.8149170127713068,0.2340875478574363,0.8149170127713068,higher_expr_higher_risk
16684,ENSG00000148484.18,91,50,0.23391826701817187,0.8150484315584263,0.23391826701817187,0.8150484315584263,higher_expr_higher_risk
16685,ENSG00000011566.15,91,50,0.23386432708188234,0.8150903081590976,0.23386432708188234,0.8150903081590974,higher_expr_higher_risk
16686,ENSG00000237763.9,91,50,0.2336910174406588,0.8152248617378106,0.2336910174406588,0.8152248617378107,higher_expr_higher_risk
16687,ENSG00000248144.6,91,50,-0.2334809842509269,0.8153879339301093,-0.2334809842509269,0.8153879339301092,higher_expr_lower_risk
16688,ENSG00000087152.15,91,50,-0.23343636784902994,0.8154225756494677,-0.23343636784902994,0.8154225756494677,higher_expr_lower_risk
16689,ENSG00000171121.16,91,50,-0.2334256359123895,0.8154309083505216,-0.2334256359123895,0.8154309083505216,higher_expr_lower_risk
16690,ENSG00000055130.17,91,50,-0.233390578969733,0.8154581280960234,-0.233390578969733,0.8154581280960235,higher_expr_lower_risk
16691,ENSG00000185264.12,91,50,0.23335637156328662,0.8154846884390907,0.23335637156328662,0.8154846884390907,higher_expr_higher_risk
16692,ENSG00000269242.1,91,50,-0.23288380195398536,0.8158516368279984,-0.23288380195398536,0.8158516368279985,higher_expr_lower_risk
16693,ENSG00000006042.12,91,50,-0.23288122401085914,0.8158536387012301,-0.23288122401085914,0.8158536387012301,higher_expr_lower_risk
16694,ENSG00000129071.10,91,50,-0.2327701876363901,0.8159398639106665,-0.2327701876363901,0.8159398639106666,higher_expr_lower_risk
16695,ENSG00000134987.11,91,50,0.23269727765884438,0.8159964833086946,0.23269727765884438,0.8159964833086946,higher_expr_higher_risk
16696,ENSG00000172732.12,91,50,-0.232572961877594,0.816093024913056,-0.232572961877594,0.8160930249130561,higher_expr_lower_risk
16697,ENSG00000086619.14,91,50,-0.23256076053642746,0.8161025004256797,-0.23256076053642746,0.8161025004256798,higher_expr_lower_risk
16698,ENSG00000168515.3,91,50,0.23245033141124002,0.8161882604642077,0.23245033141124002,0.8161882604642076,higher_expr_higher_risk
16699,ENSG00000182378.14,91,50,0.23237665708929067,0.8162454776873127,0.23237665708929067,0.8162454776873128,higher_expr_higher_risk
16700,ENSG00000133835.17,91,50,-0.2323089021366999,0.8162980986526882,-0.2323089021366999,0.8162980986526882,higher_expr_lower_risk
16701,ENSG00000249115.9,91,50,0.2322635683647125,0.8163333069746118,0.2322635683647125,0.8163333069746118,higher_expr_higher_risk
16702,ENSG00000184260.6,91,50,0.23208900188347517,0.8164688869082934,0.23208900188347517,0.8164688869082934,higher_expr_higher_risk
16703,ENSG00000113722.17,91,50,-0.2320214205262743,0.8165213765579422,-0.2320214205262743,0.8165213765579422,higher_expr_lower_risk
16704,ENSG00000256374.2,91,50,-0.23200136820141598,0.8165369511224585,-0.23200136820141598,0.8165369511224584,higher_expr_lower_risk
16705,ENSG00000174886.14,91,50,-0.2319692805902647,0.8165618735988376,-0.2319692805902647,0.8165618735988376,higher_expr_lower_risk
16706,ENSG00000253506.3,91,50,0.23178211320468875,0.8167072503712958,0.23178211320468875,0.8167072503712959,higher_expr_higher_risk
16707,ENSG00000149115.14,91,50,0.23173473157812574,0.8167440536594204,0.23173473157812574,0.8167440536594205,higher_expr_higher_risk
16708,ENSG00000187961.14,91,50,0.23170971786533515,0.8167634830177619,0.23170971786533515,0.8167634830177619,higher_expr_higher_risk
16709,ENSG00000197312.12,91,50,0.2316381302560523,0.8168190891922975,0.2316381302560523,0.8168190891922976,higher_expr_higher_risk
16710,ENSG00000176390.12,91,50,0.2315609994223174,0.8168790021370166,0.2315609994223174,0.8168790021370166,higher_expr_higher_risk
16711,ENSG00000158516.12,91,50,0.23122882419143564,0.8171370382309069,0.23122882419143564,0.817137038230907,higher_expr_higher_risk
16712,ENSG00000132589.16,91,50,-0.23105659614880356,0.8172708340096093,-0.23105659614880356,0.8172708340096094,higher_expr_lower_risk
16713,ENSG00000131591.18,91,50,0.23100395072470234,0.8173117327995484,0.23100395072470234,0.8173117327995485,higher_expr_higher_risk
16714,ENSG00000125817.8,91,50,0.23093599571400958,0.8173645259239026,0.23093599571400958,0.8173645259239026,higher_expr_higher_risk
16715,ENSG00000259207.9,91,50,-0.23090466390230582,0.8173888673695022,-0.23090466390230582,0.8173888673695023,higher_expr_lower_risk
16716,ENSG00000212864.3,91,50,-0.23075095450263564,0.8175082855807454,-0.23075095450263564,0.8175082855807454,higher_expr_lower_risk
16717,ENSG00000145506.14,91,50,0.23062429256374437,0.8176066935604874,0.23062429256374437,0.8176066935604875,higher_expr_higher_risk
16718,ENSG00000180481.11,91,50,0.230596358792697,0.8176283966467566,0.230596358792697,0.8176283966467567,higher_expr_higher_risk
16719,ENSG00000152926.15,91,50,-0.23049114723051145,0.8177101418095141,-0.23049114723051145,0.8177101418095141,higher_expr_lower_risk
16720,ENSG00000147813.16,91,50,0.2304424865818459,0.8177479498517761,0.2304424865818459,0.8177479498517761,higher_expr_higher_risk
16721,ENSG00000075413.19,91,50,-0.23041075020952242,0.8177726084055437,-0.23041075020952242,0.8177726084055437,higher_expr_lower_risk
16722,ENSG00000185860.13,91,50,0.23040424715085583,0.8177776611799001,0.23040424715085583,0.8177776611799001,higher_expr_higher_risk
16723,ENSG00000143420.19,91,50,0.2300794200526451,0.8180300563583021,0.2300794200526451,0.8180300563583021,higher_expr_higher_risk
16724,ENSG00000145908.12,91,50,0.2299135874720789,0.8181589178576366,0.2299135874720789,0.8181589178576366,higher_expr_higher_risk
16725,ENSG00000144451.19,91,50,0.2298682118947917,0.8181941781599048,0.2298682118947917,0.8181941781599047,higher_expr_higher_risk
16726,ENSG00000240720.9,91,50,-0.22983676396565186,0.818218615827579,-0.22983676396565186,0.8182186158275793,higher_expr_lower_risk
16727,ENSG00000178719.17,91,50,-0.22974520022235467,0.8182897695098685,-0.22974520022235467,0.8182897695098688,higher_expr_lower_risk
16728,ENSG00000123395.14,91,50,-0.22957509442446103,0.8184219617646546,-0.22957509442446103,0.8184219617646548,higher_expr_lower_risk
16729,ENSG00000101639.18,91,50,-0.22950642540709623,0.8184753271477943,-0.22950642540709623,0.8184753271477943,higher_expr_lower_risk
16730,ENSG00000196387.9,91,50,-0.22943989584292304,0.8185270306802059,-0.22943989584292304,0.8185270306802058,higher_expr_lower_risk
