rank,gene_id,train_variance
188,ENSG00000142484.7,2.3071209885940656
189,ENSG00000138755.6,2.3052063838785313
190,ENSG00000167600.14,2.2936152812883703
191,ENSG00000007038.11,2.2919141946330406
192,ENSG00000099953.10,2.2842305152790474
193,ENSG00000169583.13,2.277296633627628
194,ENSG00000243955.6,2.273180799188817
195,ENSG00000148702.15,2.2687541861721927
196,ENSG00000185479.6,2.253878957856811
197,ENSG00000166825.15,2.2458387108825004
198,ENSG00000108244.17,2.2428162885128144
199,ENSG00000125851.10,2.238150601772613
200,ENSG00000105048.17,2.233945148093859
201,ENSG00000196260.5,2.22730372068907
202,ENSG00000100079.7,2.2254914451241294
203,ENSG00000112299.8,2.2234311152622515
204,ENSG00000147889.18,2.222020391110845
205,ENSG00000133392.18,2.2202244866914853
206,ENSG00000115009.13,2.212786055234778
207,ENSG00000158825.6,2.2007407288697602
208,ENSG00000180535.4,2.191955717594705
209,ENSG00000188293.6,2.186860047543232
210,ENSG00000124701.5,2.182094578728742
211,ENSG00000169245.6,2.176594721987691
212,ENSG00000104760.17,2.1745779673019587
213,ENSG00000130513.6,2.1711776242740872
214,ENSG00000134757.5,2.1647893745248794
215,ENSG00000124875.10,2.1644188857942717
216,ENSG00000080293.10,2.157915545951908
217,ENSG00000237541.4,2.152207018433655
218,ENSG00000083782.8,2.1482400078370025
219,ENSG00000173467.9,2.147012805754528
220,ENSG00000204542.3,2.14669391099475
221,ENSG00000204140.10,2.1434543006387274
222,ENSG00000057149.16,2.1380230770544313
223,ENSG00000135220.11,2.1374962714795562
224,ENSG00000163586.10,2.1345554927990844
225,ENSG00000133636.11,2.1317905292940225
226,ENSG00000167772.12,2.1309525260202298
227,ENSG00000138207.14,2.117273468519914
228,ENSG00000275395.6,2.1162426997729873
229,ENSG00000129451.12,2.113779822355489
230,ENSG00000244067.3,2.112024033580935
231,ENSG00000229314.5,2.104560045927972
232,ENSG00000019102.12,2.099237784414722
233,ENSG00000148346.12,2.0968441650918757
234,ENSG00000173267.14,2.0914715097780237
235,ENSG00000167676.4,2.086440573650322
236,ENSG00000172137.19,2.084274091661629
237,ENSG00000178473.7,2.077350487807074
238,ENSG00000164530.15,2.058962805320618
239,ENSG00000158014.15,2.054454200738019
240,ENSG00000176153.12,2.0522142580730924
241,ENSG00000105707.14,2.0520169589387134
242,ENSG00000196091.15,2.0497272054580953
243,ENSG00000268104.3,2.046529841082101
244,ENSG00000111701.7,2.0395529767662253
245,ENSG00000214814.7,2.0273751025919826
246,ENSG00000006071.15,2.019104148158896
247,ENSG00000145642.12,2.0162022940796933
248,ENSG00000130487.9,2.0146173320769005
249,ENSG00000243566.7,2.0011227416321766
250,ENSG00000124939.6,2.000940146167586
251,ENSG00000139540.12,1.9917340797979581
252,ENSG00000160862.13,1.988882775717085
253,ENSG00000116299.17,1.9836955831566523
254,ENSG00000171766.17,1.9828828627791704
255,ENSG00000115590.14,1.9776081703126722
256,ENSG00000106178.7,1.976621896680584
257,ENSG00000101938.15,1.975902466119989
258,ENSG00000105825.14,1.9692381016091236
259,ENSG00000189280.3,1.963079860563519
260,ENSG00000118137.10,1.9625786391554358
261,ENSG00000109072.14,1.948245950559147
262,ENSG00000163501.7,1.9428832381762335
263,ENSG00000110195.14,1.9401833218425955
264,ENSG00000164761.9,1.9391154273181177
265,ENSG00000100665.12,1.9361522736158407
266,ENSG00000198488.10,1.9338498333506684
267,ENSG00000108551.5,1.929304688495444
268,ENSG00000074276.10,1.9282594996043765
269,ENSG00000130176.8,1.9282208558345708
270,ENSG00000173702.7,1.925744428801858
271,ENSG00000158874.11,1.8908131387879314
272,ENSG00000174502.19,1.8896678675830485
273,ENSG00000101443.18,1.8878850632330015
274,ENSG00000137699.17,1.8872068291438278
275,ENSG00000054356.14,1.8846448254743717
276,ENSG00000138615.6,1.8840943760462325
277,ENSG00000073756.12,1.8796926623117525
278,ENSG00000169894.18,1.8780741715693205
279,ENSG00000104267.10,1.8649961242774251
280,ENSG00000186340.16,1.8570070128031206
281,ENSG00000145824.13,1.855617821999152
282,ENSG00000099834.19,1.8544609815894986
283,ENSG00000102970.11,1.8540396244849038
284,ENSG00000171234.14,1.8539337360509762
285,ENSG00000198848.13,1.8516525957306809
286,ENSG00000166535.20,1.8508403687979544
287,ENSG00000180745.5,1.847881034884152
288,ENSG00000047457.14,1.846557110580512
289,ENSG00000109255.11,1.8456202429013884
290,ENSG00000017483.15,1.8344031983886282
291,ENSG00000173597.9,1.8333176017485473
292,ENSG00000166143.10,1.8258616650377566
293,ENSG00000203697.12,1.822562152212428
294,ENSG00000104918.8,1.819878422577609
295,ENSG00000153822.14,1.8197489763828054
296,ENSG00000170369.4,1.8129791730365143
297,ENSG00000188505.5,1.8032723424092958
298,ENSG00000188536.13,1.7961002829413106
299,ENSG00000173237.4,1.7899894869104833
300,ENSG00000022556.16,1.7848162454969398
301,ENSG00000187608.10,1.7810438798890535
