case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
TCGA-IB-AAUR,0.0,0.012420130662646278,0.0,0.0,0.004163974441812047,0.7626534568167134,0.0,0.0,0.22076243807882834,0.0,13929
TCGA-IB-AAUS,0.0,0.0022495079201424687,0.0,0.0,0.0008435654700534258,0.5734370606429844,0.0,0.0,0.42346986596681974,0.0,10669
TCGA-IB-AAUT,0.0,0.009014351796939865,0.06393073182303403,0.0,0.12442177677618313,0.5730043885660064,0.19131775590084213,0.0,0.03831099513699442,0.0,8431
TCGA-IB-AAUU,0.0,0.038099030930572146,0.00205761316872428,0.0,0.03059869905748042,0.76071950086287,0.025288729589804857,0.0,0.1400504447099429,0.0031859816806053365,15066
TCGA-IB-AAUV,0.0,0.07262954796030871,0.0002756339581036384,0.0,0.10219128996692392,0.5805540242557883,0.0014470782800441015,0.0,0.2428335170893054,6.89084895259096e-05,14512
TCGA-IB-AAUW,0.0,0.0838939073611378,0.005862002690755334,0.0,0.12992504324428214,0.676244474341726,0.01729771285796656,0.0,0.08658466269459927,0.00019219680953296174,10406
TCGA-L1-A7W4,0.0,0.03247279790303419,0.0007165890361877463,0.0,0.03271794678383526,0.7593958022968564,0.05981632691546135,0.0,0.1107130060910068,0.004167530973618209,53029
TCGA-LB-A7SX,0.0,0.0053292729349067374,0.0,0.0,0.0030452988199467074,0.970688998858013,0.0,0.0,0.020936429387133613,0.0,5254
TCGA-LB-A8F3,0.0,0.06519098393845323,0.0,0.0,0.0,0.9322445674180051,0.0,0.0,0.002429477662302605,0.00013497098123903362,7409
TCGA-LB-A9Q5,0.0,0.02899824253075571,0.0,0.0,0.0015377855887521968,0.9404657293497364,0.0,0.0,0.02899824253075571,0.0,4552
TCGA-M8-A5N4,0.0,0.07535274692284599,0.0,0.0,0.13029120384268988,0.6586610627439208,0.0,0.0,0.13419393575502853,0.0015010507355148605,3331
TCGA-OE-A75W,0.0,0.014354066985645933,0.0,0.0,0.010101010101010102,0.24206982101718943,0.0,0.0,0.7334751018961545,0.0,5643
TCGA-PZ-A5RE,0.0,0.010007698229407237,0.0,0.0,0.0,0.6224018475750578,0.0,0.0,0.36759045419553504,0.0,10392
TCGA-Q3-A5QY,0.0,0.14709869848156182,0.0,0.0,0.050433839479392624,0.29718004338394793,0.0,0.0005422993492407809,0.4913232104121475,0.013421908893709327,7376
TCGA-Q3-AA2A,0.0,0.2125874125874126,0.0,0.0,0.0,0.48391608391608393,0.0,0.0012587412587412587,0.3016783216783217,0.0005594405594405594,7150
TCGA-RB-A7B8,0.0,0.000975168042350155,0.0,0.0,0.008079963779472713,0.8262459513112528,0.0,0.0,0.1646989168669244,0.0,28713
TCGA-RB-AA9M,0.0,0.004194279003439309,0.0,0.0,0.006319380365181892,0.8966529653552554,0.0,0.0,0.09283337527612337,0.0,35763
TCGA-RL-AAAS,0.0,0.0021596663687816504,0.0,0.0,0.023160560023830802,0.9450402144772118,0.0020107238605898124,0.0,0.023011617515638964,0.004617217753946977,13428
TCGA-S4-A8RM,0.0,0.014461817599658467,0.0,0.0,0.047441165483750464,0.7880890122205026,0.0,0.00021345856235658253,0.14974118149314264,5.336464058914563e-05,18739
TCGA-S4-A8RO,0.0,0.22906520031421837,0.0,0.0,0.012725844461901021,0.4831107619795758,0.0,0.0,0.2723225975386227,0.0027755957056821157,19095
TCGA-S4-A8RP,0.0,0.07715802694679151,0.04381708152546243,0.0,0.12982416076729847,0.5570335693080612,0.06519753368348938,2.8545329984014616e-05,0.11783512217401233,0.009105960264900662,35032
TCGA-US-A774,0.0,0.011140614176864466,0.0,0.0,0.2986030939736781,0.6840798891710921,0.00398291387670284,5.7723389517432465e-05,0.0021357654121450013,0.0,17324
TCGA-US-A776,0.0,0.012857238025448005,0.0,0.0,0.011125174871760709,0.9720871361001931,0.0,0.00013323562720671508,0.0037972153753913795,0.0,15011
TCGA-US-A779,0.0004173429167632738,0.007790401112914445,0.007002086714583816,0.0,0.0780431254347322,0.7014607002086715,0.17477393925341989,0.0,0.03028054718293531,0.00023185717597959656,21565
TCGA-US-A77E,0.0,0.0466591015286029,0.0,0.0,0.10006007609638876,0.8152326279954609,0.01635404846138442,0.0029370536012282224,0.01695480942527201,0.0018022828916627728,14981
TCGA-US-A77G,0.00014859576997374807,0.010401703898162366,0.0,0.0,0.29783545495071573,0.3831294269156471,0.20743969488335232,0.00039625538659666156,0.10040120857892912,0.0002476596166229135,20189
TCGA-US-A77J,0.0,0.001249081557678178,0.017413666421748714,0.0,0.09044819985304924,0.8335782512858193,0.026230712711241735,0.0,0.02828802351212344,0.0027920646583394562,13610
TCGA-XD-AAUG,0.0005048521904975599,0.07084759073315756,0.0,0.0,0.14480282717226678,0.5910360688842766,0.12874852751444438,0.0,0.06404891456779042,1.1218937566612442e-05,89135
TCGA-XD-AAUH,0.0,0.07717308623193417,4.149090657630869e-05,0.0,0.09332687919231035,0.6334278403983127,0.11097434478943365,0.0,0.08505635848143282,0.0,72305
TCGA-XD-AAUI,0.0,0.057650790266265094,0.0,0.0,0.022362003251685813,0.7641461659425891,0.01042138649750793,0.0,0.1454196540419521,0.0,37519
TCGA-XD-AAUL,0.0,0.044088593116356455,0.0007278777165436207,0.0,0.2291255069148383,0.30461682437350524,0.19117188312363523,0.0,0.23026931475512114,0.0,19234
TCGA-XN-A8T3,0.0,0.08970909913760591,2.5142684735876097e-05,0.0,0.04234028109521535,0.7149070977799009,0.014356472984185251,0.0,0.1361224951600332,0.002539411158323486,39773
TCGA-XN-A8T5,0.0,0.008306610516555268,0.0,0.0,0.18498628443379825,0.5913533979832323,0.048603330371286176,0.0,0.16675037669512807,0.0,25883
TCGA-YB-A89D,0.0,0.02902428983120626,0.0,0.0,0.01353437628653767,0.652892136681762,0.0,0.0,0.3044462741869082,0.0001029230135858378,19432
TCGA-YY-A8LH,0.0,0.06432815356489945,0.0,0.0,0.02696526508226691,0.464008226691042,0.0010854661791590493,0.0,0.44361288848263253,0.0,17504
TCGA-Z5-AAPL,0.0,0.005158794131871675,0.00032242463324197966,0.0,0.0743994841205868,0.8143640174109302,0.0158794131871675,0.0,0.08987586651620184,0.0,12406
